<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
FXRU [TQTF],Daily,20200124,000000,761.100000,769.300000,760.000000,763.000000,14507.000000
FXRU [TQTF],Daily,20200127,000000,767.300000,775.000000,764.100000,775.000000,32319.000000
FXRU [TQTF],Daily,20200128,000000,765.100000,776.800000,765.100000,768.000000,21995.000000
FXRU [TQTF],Daily,20200129,000000,769.400000,772.600000,765.100000,772.500000,15783.000000
FXRU [TQTF],Daily,20200130,000000,772.500000,779.400000,772.000000,778.400000,15491.000000
FXRU [TQTF],Daily,20200131,000000,778.000000,785.200000,775.000000,784.200000,19370.000000
FXRU [TQTF],Daily,20200203,000000,785.000000,788.800000,780.000000,780.500000,36572.000000
FXRU [TQTF],Daily,20200204,000000,784.800000,784.800000,772.900000,775.600000,16740.000000
FXRU [TQTF],Daily,20200205,000000,773.400000,777.500000,768.800000,774.100000,59001.000000
FXRU [TQTF],Daily,20200206,000000,773.900000,779.000000,770.000000,778.900000,11646.000000
FXRU [TQTF],Daily,20200207,000000,776.000000,786.000000,775.000000,784.900000,17817.000000
FXRU [TQTF],Daily,20200210,000000,785.000000,787.000000,780.000000,785.900000,11577.000000
FXRU [TQTF],Daily,20200211,000000,785.000000,785.000000,776.000000,776.900000,14311.000000
FXRU [TQTF],Daily,20200212,000000,775.400000,776.000000,770.200000,773.400000,13865.000000
FXRU [TQTF],Daily,20200213,000000,777.000000,780.800000,775.900000,777.000000,11804.000000
FXRU [TQTF],Daily,20200214,000000,782.300000,782.300000,776.100000,779.600000,12311.000000
FXRU [TQTF],Daily,20200217,000000,771.100000,779.500000,771.100000,779.000000,10906.000000
FXRU [TQTF],Daily,20200218,000000,780.000000,785.900000,778.400000,783.500000,18825.000000
FXRU [TQTF],Daily,20200219,000000,780.100000,782.600000,777.100000,780.200000,39699.000000
FXRU [TQTF],Daily,20200220,000000,780.500000,784.000000,778.700000,783.000000,17384.000000
FXRU [TQTF],Daily,20200221,000000,782.900000,788.800000,780.400000,785.000000,44079.000000
FXRU [TQTF],Daily,20200225,000000,788.000000,800.500000,786.000000,798.000000,116201.000000
FXRU [TQTF],Daily,20200226,000000,799.000000,804.400000,792.500000,795.900000,62227.000000
FXRU [TQTF],Daily,20200227,000000,796.100000,810.400000,796.100000,810.000000,51671.000000
FXRU [TQTF],Daily,20200228,000000,813.000000,824.000000,782.000000,818.900000,112089.000000
FXRU [TQTF],Daily,20200302,000000,806.000000,821.000000,795.000000,815.700000,91836.000000
FXRU [TQTF],Daily,20200303,000000,813.300000,813.400000,799.000000,799.000000,28185.000000
FXRU [TQTF],Daily,20200304,000000,800.100000,811.700000,800.100000,810.800000,19541.000000
FXRU [TQTF],Daily,20200305,000000,811.000000,821.000000,807.800000,821.000000,23611.000000
FXRU [TQTF],Daily,20200306,000000,823.100000,838.900000,823.100000,833.000000,105090.000000
FXRU [TQTF],Daily,20200310,000000,870.100000,883.000000,811.000000,868.400000,149230.000000
FXRU [TQTF],Daily,20200311,000000,867.800000,872.800000,850.500000,872.800000,20676.000000
FXRU [TQTF],Daily,20200312,000000,880.000000,898.900000,870.000000,884.700000,68780.000000
FXRU [TQTF],Daily,20200313,000000,879.500000,881.000000,849.000000,861.800000,31485.000000
FXRU [TQTF],Daily,20200316,000000,851.500000,863.000000,807.300000,817.000000,78995.000000
FXRU [TQTF],Daily,20200317,000000,812.400000,847.300000,810.500000,838.400000,37159.000000
FXRU [TQTF],Daily,20200318,000000,847.000000,878.700000,835.000000,877.000000,38625.000000
FXRU [TQTF],Daily,20200319,000000,880.000000,893.000000,859.100000,860.900000,52703.000000
FXRU [TQTF],Daily,20200320,000000,864.900000,878.000000,841.100000,872.000000,37107.000000
FXRU [TQTF],Daily,20200323,000000,880.000000,890.000000,868.900000,875.100000,14499.000000
FXRU [TQTF],Daily,20200324,000000,861.100000,883.800000,861.100000,864.300000,27258.000000
FXRU [TQTF],Daily,20200325,000000,861.100000,884.000000,850.000000,875.000000,42823.000000
FXRU [TQTF],Daily,20200326,000000,880.000000,884.000000,869.100000,871.000000,11585.000000
FXRU [TQTF],Daily,20200327,000000,883.900000,885.000000,867.000000,882.800000,13221.000000
FXRU [TQTF],Daily,20200330,000000,888.000000,898.100000,868.800000,894.000000,18616.000000
FXRU [TQTF],Daily,20200331,000000,897.600000,897.600000,876.500000,886.100000,11484.000000
FXRU [TQTF],Daily,20200401,000000,891.900000,905.000000,889.400000,901.100000,13398.000000
FXRU [TQTF],Daily,20200402,000000,889.600000,916.000000,875.400000,895.000000,26017.000000
FXRU [TQTF],Daily,20200403,000000,901.000000,901.200000,891.000000,901.100000,14188.000000
FXRU [TQTF],Daily,20200406,000000,901.100000,901.100000,873.600000,894.400000,24694.000000
FXRU [TQTF],Daily,20200407,000000,893.800000,900.000000,880.000000,888.400000,27727.000000
FXRU [TQTF],Daily,20200408,000000,888.000000,899.900000,888.000000,891.200000,10585.000000
FXRU [TQTF],Daily,20200409,000000,890.000000,890.000000,870.100000,879.900000,131180.000000
FXRU [TQTF],Daily,20200410,000000,881.600000,887.000000,870.200000,884.800000,22351.000000
FXRU [TQTF],Daily,20200413,000000,884.700000,885.000000,870.700000,883.600000,15536.000000
FXRU [TQTF],Daily,20200414,000000,885.000000,886.000000,868.100000,878.000000,48406.000000
FXRU [TQTF],Daily,20200415,000000,877.200000,905.000000,877.200000,902.000000,25440.000000
FXRU [TQTF],Daily,20200416,000000,908.000000,908.900000,886.000000,894.000000,16655.000000
FXRU [TQTF],Daily,20200417,000000,895.000000,896.800000,883.000000,895.200000,24344.000000
FXRU [TQTF],Daily,20200420,000000,899.000000,902.000000,878.100000,901.000000,29671.000000
FXRU [TQTF],Daily,20200421,000000,903.000000,929.000000,901.500000,920.500000,16240.000000
FXRU [TQTF],Daily,20200422,000000,920.600000,929.000000,908.500000,917.500000,7921.000000
FXRU [TQTF],Daily,20200423,000000,910.200000,924.800000,897.000000,899.800000,30330.000000
FXRU [TQTF],Daily,20200424,000000,913.900000,913.900000,894.000000,900.000000,17477.000000
FXRU [TQTF],Daily,20200427,000000,900.000000,904.900000,880.000000,904.000000,21052.000000
FXRU [TQTF],Daily,20200428,000000,904.400000,905.000000,891.200000,899.500000,17882.000000
FXRU [TQTF],Daily,20200429,000000,899.500000,899.500000,888.000000,889.800000,15358.000000
FXRU [TQTF],Daily,20200430,000000,894.900000,899.600000,880.000000,899.000000,20197.000000
FXRU [TQTF],Daily,20200504,000000,901.000000,922.700000,900.000000,914.700000,12086.000000
FXRU [TQTF],Daily,20200505,000000,910.900000,911.000000,880.100000,896.300000,12221.000000
FXRU [TQTF],Daily,20200506,000000,896.300000,909.500000,890.000000,904.000000,18541.000000
FXRU [TQTF],Daily,20200507,000000,904.000000,904.000000,890.000000,895.000000,14938.000000
FXRU [TQTF],Daily,20200508,000000,893.100000,899.900000,890.000000,891.500000,11745.000000
FXRU [TQTF],Daily,20200512,000000,899.000000,900.000000,886.000000,892.900000,28354.000000
FXRU [TQTF],Daily,20200513,000000,888.800000,900.000000,887.400000,896.000000,13371.000000
FXRU [TQTF],Daily,20200514,000000,890.100000,902.900000,890.100000,902.900000,9291.000000
FXRU [TQTF],Daily,20200515,000000,902.300000,902.300000,888.000000,899.000000,13514.000000
FXRU [TQTF],Daily,20200518,000000,898.000000,898.000000,884.700000,888.500000,23785.000000
FXRU [TQTF],Daily,20200519,000000,891.600000,891.600000,884.600000,888.400000,27801.000000
FXRU [TQTF],Daily,20200520,000000,890.800000,891.500000,875.100000,879.600000,21937.000000
FXRU [TQTF],Daily,20200521,000000,879.600000,885.300000,870.000000,874.100000,36447.000000
FXRU [TQTF],Daily,20200522,000000,879.100000,885.800000,874.600000,881.600000,29518.000000
